	Unnamed: 0	GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Measure_Name	Data_Period_Business_Key	Estimated_Value	Unit_of_Measure_Code
5042	1789	37055	Dare	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5043	1790	37057	Davidson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	2.0	Count
5044	1791	37059	Davie	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	2.0	Count
5045	1792	37061	Duplin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5046	1793	37063	Durham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5047	1794	37065	Edgecombe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5048	1795	37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	4.0	Count
5049	1796	37069	Franklin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5050	1797	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	3.0	Count
5051	1798	37073	Gates	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5052	1799	37077	Granville	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5053	1800	37079	Greene	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5054	1801	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	9.0	Count
5055	1802	37083	Halifax	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5056	1803	37085	Harnett	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	2.0	Count
5057	1804	37087	Haywood	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5058	1805	37089	Henderson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	2.0	Count
5059	1806	37091	Hertford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5060	1807	37093	Hoke	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5061	1808	37097	Iredell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5062	1809	37101	Johnston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	4.0	Count
5063	1810	37103	Jones	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5064	1811	37105	Lee	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5065	1812	37107	Lenoir	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5066	1813	37109	Lincoln	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5067	1814	37113	Macon	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5068	1815	37117	Martin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5069	1816	37111	McDowell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5070	1817	37119	Mecklenburg	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	12.0	Count
5071	1818	37121	Mitchell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5072	1819	37123	Montgomery	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5073	1820	37125	Moore	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5074	1821	37127	Nash	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5075	1822	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5076	1823	37131	Northampton	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5077	1824	37133	Onslow	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5078	1825	37135	Orange	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	2.0	Count
5079	1826	37137	Pamlico	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5080	1827	37139	Pasquotank	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5081	1828	37141	Pender	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5082	1829	37143	Perquimans	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5083	1830	37145	Person	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5084	1831	37147	Pitt	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5085	1832	37149	Polk	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5086	1833	37151	Randolph	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	2.0	Count
5087	1834	37153	Richmond	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5088	1835	37155	Robeson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5089	1836	37157	Rockingham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	2.0	Count
5090	1837	37159	Rowan	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	2.0	Count
5091	1838	37161	Rutherford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	2.0	Count
5092	1839	37163	Sampson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5093	1840	37165	Scotland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5094	1841	37167	Stanly	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5095	1842	37169	Stokes	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5096	1843	37171	Surry	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5097	1844	37175	Transylvania	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5098	1845	37179	Union	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5099	1846	37181	Vance	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5100	1847	37183	Wake	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5101	1848	37185	Warren	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5102	1849	37187	Washington	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5103	1850	37189	Watauga	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5104	1851	37191	Wayne	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5105	1852	37193	Wilkes	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	1.0	Count
5106	1853	37195	Wilson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	3.0	Count
5107	1854	37197	Yadkin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-12	0.0	Count
5108	1855	37001	Alamance	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5109	1856	37003	Alexander	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5110	1857	37005	Alleghany	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5111	1858	37007	Anson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5112	1859	37009	Ashe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5113	1860	37013	Beaufort	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5114	1861	37015	Bertie	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5115	1862	37017	Bladen	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5116	1863	37019	Brunswick	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	2.0	Count
5117	1864	37021	Buncombe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	3.0	Count
5118	1865	37023	Burke	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	3.0	Count
5119	1866	37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5120	1867	37027	Caldwell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5121	1868	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5122	1869	37033	Caswell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5123	1870	37035	Catawba	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5124	1871	37037	Chatham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5125	1872	37039	Cherokee	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5126	1873	37041	Chowan	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5127	1874	37043	Clay	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5128	1875	37045	Cleveland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5129	1876	37047	Columbus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5130	1877	37049	Craven	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5131	1878	37051	Cumberland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	2.0	Count
5132	1879	37053	Currituck	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5133	1880	37055	Dare	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5134	1881	37057	Davidson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	2.0	Count
5135	1882	37059	Davie	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	2.0	Count
5136	1883	37061	Duplin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5137	1884	37063	Durham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5138	1885	37065	Edgecombe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5139	1886	37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	4.0	Count
5140	1887	37069	Franklin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5141	1888	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	3.0	Count
5142	1889	37073	Gates	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5143	1890	37077	Granville	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5144	1891	37079	Greene	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5145	1892	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	10.0	Count
5146	1893	37083	Halifax	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5147	1894	37085	Harnett	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	2.0	Count
5148	1895	37087	Haywood	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5149	1896	37089	Henderson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	2.0	Count
5150	1897	37091	Hertford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5151	1898	37093	Hoke	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5152	1899	37097	Iredell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5153	1900	37099	Jackson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5154	1901	37101	Johnston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	4.0	Count
5155	1902	37103	Jones	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5156	1903	37105	Lee	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5157	1904	37107	Lenoir	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5158	1905	37109	Lincoln	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5159	1906	37113	Macon	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5160	1907	37117	Martin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5161	1908	37111	McDowell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5162	1909	37119	Mecklenburg	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	12.0	Count
5163	1910	37121	Mitchell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5164	1911	37123	Montgomery	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5165	1912	37125	Moore	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5166	1913	37127	Nash	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5167	1914	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5168	1915	37131	Northampton	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5169	1916	37133	Onslow	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5170	1917	37135	Orange	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	2.0	Count
5171	1918	37137	Pamlico	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5172	1919	37139	Pasquotank	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5173	1920	37141	Pender	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5174	1921	37143	Perquimans	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5175	1922	37145	Person	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5176	1923	37147	Pitt	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5177	1924	37149	Polk	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5178	1925	37151	Randolph	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	2.0	Count
5179	1926	37153	Richmond	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5180	1927	37155	Robeson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5181	1928	37157	Rockingham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	2.0	Count
5182	1929	37159	Rowan	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	3.0	Count
5183	1930	37161	Rutherford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	2.0	Count
5184	1931	37163	Sampson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5185	1932	37165	Scotland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5186	1933	37167	Stanly	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5187	1934	37169	Stokes	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5188	1935	37171	Surry	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5189	1936	37175	Transylvania	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5190	1937	37179	Union	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5191	1938	37181	Vance	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5192	1939	37183	Wake	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5193	1940	37185	Warren	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5194	1941	37187	Washington	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	2.0	Count
5195	1942	37189	Watauga	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5196	1943	37191	Wayne	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5197	1944	37193	Wilkes	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	1.0	Count
5198	1945	37195	Wilson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	3.0	Count
5199	1946	37197	Yadkin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-13	0.0	Count
5200	1947	37001	Alamance	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
5201	1948	37003	Alexander	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
5202	1949	37005	Alleghany	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
5203	1950	37007	Anson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
5204	1951	37009	Ashe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
5205	1952	37013	Beaufort	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
5206	1953	37015	Bertie	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	1.0	Count
5207	1954	37017	Bladen	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
5208	1955	37019	Brunswick	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	2.0	Count
5209	1956	37021	Buncombe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	3.0	Count
5210	1957	37023	Burke	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	3.0	Count
5211	1958	37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	3.0	Count
5212	1959	37027	Caldwell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
5213	1960	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	1.0	Count
5214	1961	37033	Caswell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
5215	1962	37035	Catawba	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	1.0	Count
5216	1963	37037	Chatham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
5217	1964	37039	Cherokee	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	1.0	Count
5218	1965	37041	Chowan	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
5219	1966	37043	Clay	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
5220	1967	37045	Cleveland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
5221	1968	37047	Columbus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	1.0	Count
5222	1969	37049	Craven	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	1.0	Count
5223	1970	37051	Cumberland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	2.0	Count
5224	1971	37053	Currituck	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
5225	1972	37055	Dare	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	1.0	Count
5226	1973	37057	Davidson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	2.0	Count
5227	1974	37059	Davie	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	2.0	Count
5228	1975	37061	Duplin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
5229	1976	37063	Durham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	2.0	Count
5230	1977	37065	Edgecombe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	1.0	Count
5231	1978	37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	4.0	Count
5232	1979	37069	Franklin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	2.0	Count
5233	1980	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	3.0	Count
5234	1981	37073	Gates	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths	NYTI_CNTY_COV02	2020-04-14	0.0	Count
